trending_id,trend_date_time,trend,user1_id,tweet1,user2_id,tweet2,user3_id,tweet3,user4_id,tweet4,user5_id,tweet5
4183,2022-05-04 03:00:38.101059,#HomensPower,10683412,"Se vocês acham a cronologia da Marvel complicada, tentem entender a organização dos fatos no Power Couple. #HomensPower",82223904,A mulher do mussuzinho deveria ter entrado na Fazenda com ele #HomensPower,82223904,essas brigas nao fazem o menor sentido e isso é maravilhoso #HomensPower,807872845,O jogo dos #HomensPower tá pegando fogo! @ElizaFagun e @HadsonNery também tiveram um quebra-power no final da prova… https://t.co/10zVbBQOmn,807872845,"O jogo dos #HomensPower já começou com quebra-power entre o casal @mussunzinhoofc e @kmdelariva 👀 💥🔥

Assine o… https://t.co/BpCxAZzkk6"
4184,2022-05-04 03:00:38.317041,arana,90676816,"🕷️🕸️ ELE DEFENDE, ELE ATACA, ELE CRUZA, ELE CRAVAAAAAA! ⚽

GUILHERME ARANA, O 13! 🏴🏳️",90676816,"💪🏾⚫⚪ FIM DE JOGO! O ATLÉTICO VENCE O AMÉRICA-MG NO INDEPENDÊNCIA, 2 A 1, E SOMA MAIS TRÊS PONTOS NA BUSCA PELA CLAS… https://t.co/7B7PEcUiQt",15911679,Um gol e uma assistência na vitória parcial do Galo contra o América-MG. O Arana é muito BRABO! 🔥🔥 https://t.co/5PKKqHBkUz,90676816,"Fim do primeiro tempo: América-MG 1x2 Atlético.

⚽Arana e @nachof_26 marcaram para o Alvinegro.

#VamoGalo… https://t.co/AANhBDHflY",1042415694426435584,"🔎 Guilherme Arana (25 anos) é o defensor com mais assistências e passes decisivos no @Brasileirao desde 2020.

⚔️ 6… https://t.co/8EGa0VhDCr"
4185,2022-05-04 03:00:38.566725,Navarro,46104914,2ºT | ⏱ 16 min: GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO… https://t.co/d9LJ44qGvg,48491604,"🟢 Palmeiras chegou aos 20 gols na Libertadores 2022:

⚽️ Dudu
⚽️ Veiga
⚽️ Navarro
⚽️ Navarro
⚽️ Zé Rafael
⚽️ Navarr… https://t.co/hJyREnLQFy",48491604,"🟢 Rafael Navarro é o artilheiro da Libertadores 2022:

◉◉◉◉◉◉◉◉ 8 finalizações
◉◉◉◉◉◉◉ 7 no alvo
◉◉◉◉◉◉◉ 7 gols

▸… https://t.co/Jb0ufugWTp",466976176,Que golaço do Veiga. Absurdo o que o jogador do Palmeiras está fazendo nesta terça-feira. Fez o terceiro dele só ho… https://t.co/woFLcIlIJj,46104914,"1ºT | ⏱ 1 min: substituições 🔄

🔼 Entram: Mayke e Rafael Navarro.
🔽 Saem: Marcos Rocha e Rony.

#INDxPAL | 0x2
#AvantiPalestra
#AlmaECoração"
4186,2022-05-04 03:00:38.881097,Zé Leôncio,2682908887,gostava mais do zé leôncio quando ele era só um homem rústico #pantanal https://t.co/lRyNxkHwsS,2484226796,"Zé Leoncio é INSUPORTÁVEL demais, não aguento mais ele. #Pantanal https://t.co/EXOVGj7bBB",2870187801,Zé Leôncio é surtado demais. Pode ir pra Fazenda. #Pantanal,10683412,Joventino montando um coque samurai na frente do Zé Leôncio pra afrontar ainda mais o pai. #Pantanal,2474353003,"Ser pai assim é fácil, né? Não cria, não visita, conhece adulto e quando vê que o menino não tem os mesmos gostos m… https://t.co/xScfci1AW4"
4187,2022-05-04 03:00:39.138996,Jove,2682908887,jove vem com esses papos esquerdomacho pra cima do pai mas na hora de tomar banho no rio com a juma tira a roupa do… https://t.co/Q77T9DKFxS,127558840,"Esse Jove tb tá de muita ousadia, vai já tomar um socão da Juma #Pantanal",2474353003,"Ser pai assim é fácil, né? Não cria, não visita, conhece adulto e quando vê que o menino não tem os mesmos gostos m… https://t.co/xScfci1AW4",127558840,"Está impraticável engolir o Jove, desculpaaaaa #Pantanal 

tweet válido até o capítulo de amanhã",2682908887,chega paciencia tem limite tirem esse personagem da minha tv eu não suporto jove #pantanal https://t.co/ayHVBw4PSS
4188,2022-05-04 03:00:39.366152,Pires,2484226796,Socorro o Matheus Pires montando personagem dizendo que tá desempregado pra comover o grupo… QUE MECANISMO… https://t.co/uin5n7sIyZ,18219976,"""Ninguém me chama de Pires"" 😂 #NoLimite https://t.co/rXPRfrc4FM",2484226796,"MEU NOME É MATHEUS MAS TODO MUNDO ME CHAME DE PIRES

corta para

NINGUÉM ME CHAMA DE PIRES, todo mundo me chama de… https://t.co/8QLxJKWtyM",2484226796,Gente o Matheus Pires virando amigo de todas as meninas e dizendo “Me identifiquei de cara com você” pra TODO MUNDO… https://t.co/6Dq7fdj9gZ,231533637,"Felipe Jonatan deve ser titular no meio-campo. 

João Paulo, Madson, Maicon, Velázquez e Lucas Pires; Fernández, Za… https://t.co/dOosaWtE2H"
4189,2022-05-04 15:00:12.010817,#MayThe4thBeWithYou,33374761,"Hoje é o último dia pra tirar ou regularizar o título de eleitor, minha gente! Vamos lá, é fácil, rápido e tem o po… https://t.co/dUOp6BZcDm",3154220272,"A Força flui por todas as coisas na galáxia! Amanhã celebre o #StarWarsDay

#MayThe4thBeWithYou https://t.co/UVoH0QkRkT",31422644,"⚔ Na saga do Coritiba, existe apenas um lado da força, o torcedor Coxa-Branca!

A Força tá chamando. Seja sócio!  💪… https://t.co/QWyP8MproA",1562061097,"Hoje é #StarWarsDay! Qual dessas frases marcantes da franquia é a sua favorita? 💙🎥

 #MayThe4thBeWithYou https://t.co/XS85570J33",19667016,"#MayThe4thBeWithYou e não esqueça que hoje é o último dia pra tirar o título de eleitor, Jovem Padauan, como mandou… https://t.co/nU1ZULSeXJ"
4190,2022-05-04 15:00:12.231083,#StarWarsDay,33374761,"Hoje é o último dia pra tirar ou regularizar o título de eleitor, minha gente! Vamos lá, é fácil, rápido e tem o po… https://t.co/dUOp6BZcDm",3154220272,"A Força flui por todas as coisas na galáxia! Amanhã celebre o #StarWarsDay

#MayThe4thBeWithYou https://t.co/UVoH0QkRkT",31422644,"⚔ Na saga do Coritiba, existe apenas um lado da força, o torcedor Coxa-Branca!

A Força tá chamando. Seja sócio!  💪… https://t.co/QWyP8MproA",1562061097,"Hoje é #StarWarsDay! Qual dessas frases marcantes da franquia é a sua favorita? 💙🎥

 #MayThe4thBeWithYou https://t.co/XS85570J33",3154220272,"Usa a Força e seu sabre de luz para ser o guerreiro mais poderoso de todo o Nexus!

Os novos skins de Star Wars est… https://t.co/28QrLnYhf9"
4191,2022-05-04 15:00:12.473898,Zelensky,1113094855281008641,"Lula, na entrevista na Time, culpa Zelensky, Biden e a União Europeia pela guerra na Ucrânia. Mal disfarça o seu de… https://t.co/geM762PV3r",156719729,Lula diz que Zelensky 'quis a guerra' da Ucrânia: 'Esse cara é tão responsável quanto o Putin'… https://t.co/f7VZIzT4ni,45409867,"Lula diz que Zelensky ""quis a guerra"": ""Esse cara é tão responsável quanto o Putin"", disse o ex-presidente e candid… https://t.co/z9T6j2kEuP",53232912,"Segundo Lula, ""Zelensky é tão culpado quanto Putin pela guerra""

Ele culpa a vítima pelo ato do agressor

O ex-pres… https://t.co/4GvxoOyAbC",9317502,"CONTEÚDO ABERTO | Revista Time chama Lula de 'presidente mais popular do Brasil'; em entrevista, ex-presidente bras… https://t.co/Wn7B7MJ9AJ"
4192,2022-05-04 15:00:12.670609,Carille,10842792,"🚨🚨🚨

Após 21 dias no comando, Carille é demitido do Athletico-PR https://t.co/jwjceRAzuD",466976176,Absurda essa demissão do Carille. Não é possível que a diretoria do Athletico ache normal dispensar o treinador com… https://t.co/9qU26uMO9S,19285159,Fábio Carille fez apenas 7 treinos com elenco do CAP. Treinador disse a pessoas próximas que está extremamente dece… https://t.co/oHDYdW3rka,97208991,O Athletico comunica os desligamentos do técnico Fábio Carille e dos auxiliares Leandro da Silva e Denis Faria Luup… https://t.co/wr7wdg6T17,53272021,"Depois de goleada na Libertadores, Carille é demitido do Athletico. Treinador ficou 21 dias no clube
https://t.co/wdgrC6JkQN"
4193,2022-05-04 15:00:12.951437,VOCÊ NUNCA ESTEVE SOZINHA,55569724,"VOCÊ NUNCA ESTEVE SOZINHA, @juliette! 🥹 VOCÊ É UM FENÔMENO! ⭐

1 ano e eu ainda me arrepio todo quando lembro desse… https://t.co/V8k4pqdKks",34590687,"VOCÊ NUNCA ESTEVE SOZINHA
VOCÊ É UM FENÔMENO
@juliette 🌵 https://t.co/r7W96MaLwx",0,-,0,-,0,-
4194,2022-05-04 15:00:13.249646,LULA NA CAPA DA TIME,76049312,Como diz aquele ditado: quem é de verdade sabe quem é de mentira😂. Como é bom estar do lado certo da história! LULA… https://t.co/TragSRUHCb,43799597,"Lula na capa da TIME no último dia para tirar o título de eleitor é muito alinhamento do universo! 

Bora tirar o t… https://t.co/3Onhlq9akR",112498734,"Lula na capa da Time, chamado de “presidente mais popular do Brasil”. Diferente do Bozo, não é fake. Não vale dizer… https://t.co/qEdTuNtnPp",19593634,"📔 Lula na capa da Time: ""Retorna do exílio político com a promessa de salvar a nação""

Veja aqui:… https://t.co/jL2V6l2JQC",40548874,Lula na capa da TIME fala como estadista. Sinaliza para o mundo que o Brasil deve deixar papel de pária imposto pel… https://t.co/5OBizCFsG8
4195,2022-05-04 15:00:13.516458,Putin,1113094855281008641,"Lula, na entrevista na Time, culpa Zelensky, Biden e a União Europeia pela guerra na Ucrânia. Mal disfarça o seu de… https://t.co/geM762PV3r",156719729,Lula diz que Zelensky 'quis a guerra' da Ucrânia: 'Esse cara é tão responsável quanto o Putin'… https://t.co/f7VZIzT4ni,45409867,"Lula diz que Zelensky ""quis a guerra"": ""Esse cara é tão responsável quanto o Putin"", disse o ex-presidente e candid… https://t.co/z9T6j2kEuP",53232912,"Segundo Lula, ""Zelensky é tão culpado quanto Putin pela guerra""

Ele culpa a vítima pelo ato do agressor

O ex-pres… https://t.co/4GvxoOyAbC",9317502,"CONTEÚDO ABERTO | Revista Time chama Lula de 'presidente mais popular do Brasil'; em entrevista, ex-presidente bras… https://t.co/Wn7B7MJ9AJ"
4196,2022-05-04 15:00:13.736014,#MoonKnight,132699857,O sexto e último episódio de #MoonKnight já está disponível no Disney+. https://t.co/iejKyEM5yP,835045170,"É Lua-feira, meus bacanos! O episódio final de #CavaleiroDaLua já chegou! 🌙

#MoonKnight https://t.co/7xs6UELQ80",41941859,"Pouco se fala como o cavaleiro da lua tá INCRÍVEL. O SÉRIE BOA
Melhor série da Marvel e sem dúvidas e olha que eu a… https://t.co/lIVYNEDFhM",9612112,[Recap - COM SPOILERS] #CavaleiroDaLua explora passado de Marc e Steven em 5º episódio (mais) louco:… https://t.co/ZiVVoKmph7,0,-
4197,2022-05-04 15:00:13.916732,VOCÊ É UM FENÔMENO,55569724,"VOCÊ NUNCA ESTEVE SOZINHA, @juliette! 🥹 VOCÊ É UM FENÔMENO! ⭐

1 ano e eu ainda me arrepio todo quando lembro desse… https://t.co/V8k4pqdKks",34590687,"VOCÊ NUNCA ESTEVE SOZINHA
VOCÊ É UM FENÔMENO
@juliette 🌵 https://t.co/r7W96MaLwx",0,-,0,-,0,-
4198,2022-05-04 15:00:14.149125,Times,1385599766558650377,É o fim dos TIMES… https://t.co/TNWqBjHlT9,1042415694426435584,"Liverpool em 21/22:

⚔️57 jogos
✅43 vitórias
❌3 derrotas (!)
⚽️139 gols marcados (!)
🚫43 gols sofridos

• Temporada… https://t.co/iXi8PqQ5Jy",10842792,"Hoje rival, Cristaldo se declara ao Palmeiras: ""Sentimento não vai mudar por nada no mundo""
https://t.co/O62ke8M55B",33591596,Fico muito triste quando vejo goleiro ruim. Sério. Sou muito solidário a torcedores de times com goleiros ruins. Um… https://t.co/uDrcOfKg7A,1042415694426435584,"Palmeiras entre os 32 times da @LibertadoresBR 2022:

1° em aproveitamento (100%)
1° em gols /j (5.0)
1° em grandes… https://t.co/bs8WbZ9ffW"
4199,2022-05-04 21:00:12.070092,Real Madrid,752488263747833856,REAL MADRID EMPATA A ELIMINATÓRIA COM DOIS GOLOS NOS DESCONTOS FHSDKJFHBAKDSL,752488263747833856,Isto é o Real Madrid. Isto é a Champions League.,91250628,O Futebol é a maior instituição do planeta! Não tem nada maior. Nada. Que coisa impressionante vimos no Bernabeu. E… https://t.co/MCu6rAABjk,15911679,"Irmão, o Real Madrid é imortal nessa tal de Champions League. É inexplicável!",420535612,"DUAS VEZES RODRYGO! ⚽️ O brasileiro marcou dois gols e já colocou o Real Madrid no jogo novamente. QUE PARTIDA, FÃS… https://t.co/2BmI6o4V1u"
4200,2022-05-04 21:00:12.299013,Rodrygo,1524689467,Como o Rodrygo não é titular nesse time? O MLK TEM MUITA ESTRELA,752488263747833856,Rodrygo leva o jogo para prolongamento ⚡ https://t.co/GkzTnOdGry,91250628,Esse tarja com Rodrygo 90' e 90'+1 é sacanagem.,55069015,"Vinícius Júnior e Rodrygo eram caros, diziam por aqui.

Florentino Pérez nunca pensou assim.",231533637,Quero muito a figurinha do Rodrygo no álbum da Copa do Mundo.
4201,2022-05-04 21:00:12.606128,Benzema,1524689467,"Na moral, conheço uns 15 caras iguais esse mano do mosaico, nenhum parece o Benzema https://t.co/p9ZqLlMlhm",2419606566,Benzema perdeu 2 q não costuma perder,2419606566,Benzema e Vini mto abaixo hoje. Real mto abaixo. Bernardo Silva manda no jogo. Haja peso na camisa pra mudar alguma coisa agora.,86853946,"O Brasileiro é imensamente injusto as vezes...

Vinicius Junior jogou pra caralho simplesmente a temporada inteira,… https://t.co/tD6pFsHvoe",124658538,"Esse era pra vc guardar, Benzema!"
4202,2022-05-04 21:00:12.877957,Guardiola,1524689467,"ESSE TAL DE GUARDIOLA SABE DE BOLA, VIU",36376988,To com o Guardiola nessa: O futebol precisa de MENOS e melhores jogos. E nao de mais jogos ruins.,28204886,"VOCE NAO QUIS OUVIR O MAESTRO JUNIOR, GUARDIOLA. VOCE NAO QUIS https://t.co/Wy1JVmCs35",131268060,"🔴 URGENTE 

Guardiola é flagrado nas arquibancadas da Fonte Nova estudando o futebol envolvente do @ECBahia de Gord… https://t.co/qbhkm027pV",92597881,O mundo implora por Guardiola vs Klopp em Paris.
4203,2022-05-04 21:00:13.02003,Mendy,3343368929,"O que aconteceu no Santiago Bernabéu: 

41’ (City 1x0) - Mendy tira o chute de Grealish em cima da linha 

42’ Cour… https://t.co/BqdwfSjRC8",0,-,0,-,0,-,0,-
4204,2022-05-04 21:00:13.361383,Champions,14872237,"🏟️ SE RESPIRA CHAMPIONS...
#UCL https://t.co/xmOkSmQH0z",228023472,ao vivo para o pós rodada da champions homenageando os amigos da tnt sports mexico que narraram o jogo na hbo max… https://t.co/qI03nWqKGK,752488263747833856,Isto é o Real Madrid. Isto é a Champions League.,36172216,"A Champions, ela é incrível!",69649896,"Jürgen Klopp chegou ao Liverpool em 2015

O clube não estava presente no mata-mata da Champions desde a temporada 2… https://t.co/qlmixYvbkN"
4205,2022-05-04 21:00:13.686217,Vini,1038100604499976192,"Esse jogo do Real ta igualzinho a Imperial, ngm ajuda o VINI",1038100604499976192,SAIUUUU https://t.co/PeRmGZt6Sj,36376988,Agora pra elogiar o Rodrygo tao desmerecendo o Vini. Caralho brasileiro nao consegue gostar de amarelo sem falar do azul,124658538,Será que o Vini Jr já almoçou?,1524689467,MEU DEUS DO CÉU VINI JR
4206,2022-05-04 21:00:13.931243,Mahrez,752488263747833856,"Bernardo Silva criou e Mahrez finalizou 🌟

https://t.co/iJWlFQtdAF",1016356881873424385,"🤩 @ChampionsLeague | @realmadrid 0 x 1 @ManCity

MAHREZ DE PRIMEIRA 🔥 Mas  a assistência do Bernardo... 🥰… https://t.co/1yeu3nGsdi",49157339,"Que golaço do City. Impressionante que esse time do City é tão disciplinado que vc nem vê o Mahrez no lance, só na… https://t.co/1w9E2HMpYc",1524689467,MAHREZ METEU A BICUDA E METEU LÁ DENTRO,91250628,"Mexida do Guardiola surtiu efeito na hora. Bola foi retirada da zona de pressão, Bernardo Silva veio livre, de fren… https://t.co/9g0ErLz1Oz"
4207,2022-05-04 21:00:14.20134,Bernardo Silva,752488263747833856,Bernardo Silva é poesia. https://t.co/dPWbpXnMMS,752488263747833856,"Bernardo Silva criou e Mahrez finalizou 🌟

https://t.co/iJWlFQtdAF",1016356881873424385,"🤩 @ChampionsLeague | @realmadrid 0 x 1 @ManCity

Bernardo Silva 😍 Já não há palavras...

#ChampionsELEVEN https://t.co/puyYvy3y0x",3343368929,A visão periférica do Bernardo Silva é QUALQUER COISA.,2419606566,Benzema e Vini mto abaixo hoje. Real mto abaixo. Bernardo Silva manda no jogo. Haja peso na camisa pra mudar alguma coisa agora.
4208,2022-05-04 21:00:14.419951,Casemiro,1524689467,16h08 e o Casemiro já tá jantando os caras https://t.co/oybizyKCpl,69649896,"Casemiro escapando do cartão amarelo, um clássico em noites de Champions League.",112897001,Vamos @Casemiro BORA REAL!!! Vai ser jogao,790652550,Real Madrid e Manchester City escalados. Walker e Cancelo titulares nas laterais e Jesus no comando de ataque. Esca… https://t.co/v5ybW6f05V,124658538,"Casemiro com seu ""cartão de visitas""."
4209,2022-05-05 03:00:18.446835,Wanda,2366001730,QUE FILMAO DO CARALHO WANDA CONTE CMG PRA ABSOLUTAMENTE TUDO https://t.co/CVojnG6rMt,1849697408,cosmo e wanda acharam q ngm ia perceber https://t.co/XOdA3c4YGl,27695856,"coisas sobre #DoctorStrange 
- Filme de horror da Marvel*
- WandaVision é o centro emocional da parada, mais bem es… https://t.co/cmZJS6cvDI",27695856,"Tem muito nos trailers? Sim, mas Doutor Estranho 2 mostra de novo que o mais importante É COMO as coisas acontecem.… https://t.co/1oRmIqdAfN",78674765,Vivendo ou apenas esperando a Wanda quebrar tudo dia 4???? https://t.co/HzNY2v7m5z
4210,2022-05-05 03:00:18.625712,Fábio Santos,28703815,Hoje não é nosso dia mesmo. Muitos gols perdidos e o Fábio Santos errando um pênalti,44627459,"1T | 38 min: Fábio Santos bateu pra fora.

#CALxSCCP (0-0)
#DiaDeCorinthians 
#VaiCorinthians",36359552,Fabio Santos perdeu pênalti. Pode acabar o mundo. Zerou tudo.,2706750278,Pro Fábio Santos perder pênalti é pq daí não sai mais nada hoje,28703815,FÁBIO SANTOS. TE AMO. TE AMO. TE AMO.
4211,2022-05-05 03:00:18.780369,#PowerCouple,2870187801,O que estamos vendo no #PowerCouple hoje é uma AULA MAGNA de entretenimento.,10683412,Pai do MC Gui tá vomitando direto na piscina que talvez ele enfie a cara daqui a pouco. #PowerCouple,2870187801,O Mussunzinho precisa rever esse casamento. A Karol é a principal rival dele na casa. #PowerCouple,10683412,A Karol vai mandar o Mussunzinho falar 23 gêneros de filme. #PowerCouple,50467662,Amando a prova do #powercouple
4212,2022-05-05 03:00:18.953408,Cássio,44627459,"1T | 21 min: EU TE AMO, CÁSSIO!!! GIGANTEEEEE

#CALxSCCP (0-0)
#DiaDeCorinthians 
#VaiCorinthians",28703815,O MAIOR DE TODOS. CÁSSIO RAMOS.,28703815,CÁSSIO RAMOS!!!!!! https://t.co/1fKfwbAk6I,2706750278,"Reconfortante ver Cássio e Jô voltando a jogar em alto nível

#MeuTimão",44627459,"Cássio, João Victor, Rafael Ramos, Maycon, Willian e Vítor Pereira na #SeleçãoDoTorcedorBR22 da 4ª rodada! Valeu, F… https://t.co/nXdBbNh8ZI"
4213,2022-05-05 03:00:19.147885,#DoctorStrange,27695856,"coisas sobre #DoctorStrange 
- Filme de horror da Marvel*
- WandaVision é o centro emocional da parada, mais bem es… https://t.co/cmZJS6cvDI",12603512,"Sem medo de caminhar pelo horror e pelo ridículo, Doutor Estranho no Multiverso da Loucura entrega uma das aventura… https://t.co/3zE1u89X1Q",747531193642422272,"O Dr. Estranho está diferente...😅

'Cole Strange no multiverso da loucura', a partir dessa temporada na NFL. 🧙‍♂️… https://t.co/m0CSle3Qat",132699857,"Trailer de “Avatar: The Way of Water” será exibido nos cinemas durante o lançamento de #DoctorStrange. 

O primeiro… https://t.co/OhK2jPcQOr",0,-
4214,2022-05-05 03:00:19.346071,#Pantanal,2682908887,jove vem com esses papos esquerdomacho pra cima do pai mas na hora de tomar banho no rio com a juma tira a roupa do… https://t.co/Q77T9DKFxS,2682908887,gostava mais do zé leôncio quando ele era só um homem rústico #pantanal https://t.co/lRyNxkHwsS,2870187801,"Tibério é doce, mas não deita pra ninguém. Sabe ouvir, se adaptar e entender realidades diferentes. E tudo isso com… https://t.co/bpHrUhC5et",137777595,Adorando a collab Lunga e forasteira catarinense que acha que é europeia #Pantanal https://t.co/KWLFDSC2ao,10683412,"Se a Juma vira onça e o Véio do Rio vira cobra, a Filó se transforma em PAZ, AMOR, COMPREENSÃO e ACOLHIMENTO em todo capítulo de #Pantanal."
4215,2022-05-05 03:00:19.546933,Juma,2682908887,jove vem com esses papos esquerdomacho pra cima do pai mas na hora de tomar banho no rio com a juma tira a roupa do… https://t.co/Q77T9DKFxS,842694640432242688,"Já que a Globo é a favor do desarmamento do cidadão,porque na Novela Pantanal a Juma defende sua integridade e prop… https://t.co/sgFZfpfdzF",132699857,"Fotos do primeiro beijo de Juma e Jove em #Pantanal 👩‍❤️‍👨 

📸: Globo/João Miguel Jr https://t.co/Jl312voVkg",10683412,"Se a Juma vira onça e o Véio do Rio vira cobra, a Filó se transforma em PAZ, AMOR, COMPREENSÃO e ACOLHIMENTO em todo capítulo de #Pantanal.",20923479,Juma dando um tiro no pé do  Zé Leôncio pra ele ficar esperto é tudo pra mim #Pantanal https://t.co/TirYvcjAgP
4216,2022-05-05 03:00:19.831774,Marvel,68548594,hoje para @Marvel ❤️‍🔥 o novo filme tá SURREAL! Dr Estranho no Multiverso da Loucura estreia dia 5! https://t.co/Mg2FSbJDIp,788794760764985344,"Nova aposta da Marvel, ""Doutor Estranho e o Multiverso da Loucura"" estreia no Rotten Tomatoes com uma média acima d… https://t.co/sOufoATueP",27695856,SIM! A Marvel fez um filme com genuínos elementos de terror para o #DoutorEstranho. Raimi está espalhado no filme T… https://t.co/GWQdXHEFP3,1011372006753746944,"👁️

👁️

👁️

#CavaleiroDaLua da Marvel Studios: episódio final nesta quarta no #DisneyPlus.",1011372006753746944,"O momento mais esperado.
O momento que ninguém quer que chegue. 
O fim.
O início. 

🌒🌒🌒

#CavaleiroDaLua da Marvel… https://t.co/ifa4cyESYT"
4217,2022-05-05 03:00:20.046424,Ganso,34082314,"VEEEEEEEEENCE O FLUMINENSE! Com gols de PH Ganso e Luiz Henrique, o #TimeDeGuerreiros conquista os três pontos cont… https://t.co/NPEvbl4spQ",1524689467,Fã Clube Oficial do Paulo Henrique Ganso,34082314,"#FLUxJUN|1-0|⏰1T - 03' - PH GANSO ABRE O PLACAR NO MARACA! VAAAAAAAAAMOS, TRICOLOR!

Transmissão em áudio na #FluTV… https://t.co/Ry53cVSxhP",15911679,"O Ganso tá ON FIRE! 🔥
O cara simplesmente marcou os últimos 3 gols do Fluminense! E na #Sulamericana2022 FOI UM GOL… https://t.co/RtYHmx9DdP",1021450136411688963,"⚽🚲 Bicicleta, puxeta, chame como quiser... Que golaço do Ganso na CONMEBOL #Sudamericana!

🎥 Talento puro para abri… https://t.co/xIbZHrZw6b"
4218,2022-05-05 03:00:20.2447,doutor,132699857,"O filme ""Doutor Estranho 2"" está com 84% de aprovação no Rotten Tomatoes, baseada em 56 críticas! 🍅 https://t.co/wasisztcPG",432983617,no momento ansiosa demais pra assistir doutor estranho 2 essa semana no cinema,1011372006753746944,"A de aviso 
B de bruxa 
D de Doutor 
E de Escarlate 
S de spoiler
L de loucura 
M de multiverso 
V de vou rever tud… https://t.co/zVtpntomlw",788794760764985344,"Nova aposta da Marvel, ""Doutor Estranho e o Multiverso da Loucura"" estreia no Rotten Tomatoes com uma média acima d… https://t.co/sOufoATueP",336300312,Doutor Fábio Henrique Tavares! 🇧🇷⚽️ https://t.co/3PJNGYqmjM
4219,2022-05-05 15:00:25.134035,Jorge Jesus,10842792,"Casão: ""Eu discuto mesmo o trabalho de Jorge Jesus tranquilamente até sentado com ele"" https://t.co/NXFXmJjet0",102241754,"Jorge Jesus precisa voltar ao Flamengo.

Quando isso acontecer, até se der errado, o Flamengo sai ganhando. Se libe… https://t.co/IamEZjXSrr",55069015,"Jorge Jesus se acha maior e mais importante do que o Flamengo.
Tinha todo o direito de ir embora em 2020, mas saiu… https://t.co/UI95NwR8pd",55069015,"“Quero voltar ao Flamengo, mas não depende só de mim. Posso esperar até dia 20. Depois, tenho que resolver minha vi… https://t.co/uLwVLQmhbi",62445430,"Esse perfil não comentará nada sobre Jorge Jesus. O Flamengo tem técnico, não cogita troca neste momento e quando t… https://t.co/kKqtEhPIl2"
4220,2022-05-05 15:00:25.34949,O BRASIL PIOROU,76049312,"O BRASIL PIOROU. Mas vale lembrar: ninguém precisa trocar a carne pelo osso, o feijão pela farinha, o gás pela lenh… https://t.co/aU7wj2KuzM",76049312,"O BRASIL PIOROU. Com Bolsonaro, o país só anda para trás. https://t.co/NIyhHHLpdU",283230411,Inflação batendo recorde. Povo passando fome. Meio ambiente sendo cada vez mais destruído. Indígenas sendo massacra… https://t.co/72YikYWvHG,45870897,"O Brasil piorou. A realidade das famílias brasileiras piorou. Só quem está bem de vida são os milicianos, os corrup… https://t.co/b68a4zoTot",34779125,"Indígenas isolados, trabalhadores sem-terra e LGBTQIA+: quem são as vítimas dos assassinatos no campo no Brasil, po… https://t.co/wp3mhYWeps"
4221,2022-05-05 15:00:25.617532,Benfica,21390674,"Um pontapé fulminante que virou o Campeonato de 2018 ⚽ Inesquecível, @HHerreramex  !💙 Onde viste este jogo?

Golo d… https://t.co/USyXaovbG0",21390674,"⚽ As inesquecíveis trivelas do @07RQuaresma  também apareceram no Clássico 🤤

Golo do Dia 🤩 Goal of the day
🆚 SL Be… https://t.co/5bmn2tDPTm",91250628,"Projetando a final, acho o Liverpool mais time que o Real Madrid. Mas o campeão espanhol passou por PSG, Chelsea e… https://t.co/ZiXD5co5Kz",68201543,"A comunicação é diferente, mas a estratégia é a mesma: Jorge Jesus faz com o Flamengo de Paulo Sousa o que o Flamen… https://t.co/hrhpvj9wol",16451028,André Villas-Boas. Porto vai conquistar o título na casa do Benfica https://t.co/978Ed66gkS
4222,2022-05-05 15:00:25.769622,HOJE EU VOU SUAR,18219976,"Quem vai cansar de dançar hoje com a @juliette? 😍

HOJE EU VOU SUAR #Encontro https://t.co/GNHsYElYHP",0,-,0,-,0,-,0,-
4223,2022-05-05 15:00:25.997516,Lei Aldir Blanc,971822131024748545,JB vetou a Lei Aldir Blanc. Estados e Municípios não mais poderão fazer farra “cultural” com dinheiro público. Chor… https://t.co/nrv1CYNB4X,762402774260875265,"ABSURDO! Bolsonaro vetou a nova Lei Aldir Blanc, que previa R$3 bilhões para manutenção de espaços culturais e prog… https://t.co/yJIMRKngNB",1186340935124291586,O presidente Bolsonaro vetou a lei Aldir Blanc que destinaria R$ 3 bilhões por ano durante 5 anos ao setor cultural… https://t.co/fxjhujnuQ0,33374761,"Ato de puro gangsterismo, típico dos que sacam a pistola quando ouvem a palavra cultura, o facínora do Planalto vet… https://t.co/MWjaWDAhUm",975127727501185025,"PROJETO INCONSTITUCIONAL!

O presidente @jairbolsonaro vetou,
a nova Lei Aldir Blanc, nesta quinta-feira. A decisão… https://t.co/fSALL2UlV3"
